"Name","Directory","Length","LastWriteTime"
"modeling_encoder_decoder.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\encoder_decoder\__pycache__","31007","2025-08-27 8:21:38 PM"
"modeling_flax_encoder_decoder.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\encoder_decoder\__pycache__","41845","2025-08-27 8:21:38 PM"
"modeling_tf_encoder_decoder.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\encoder_decoder\__pycache__","34236","2025-08-27 8:21:38 PM"
"modeling_eomt.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\eomt","55692","2025-08-27 8:21:24 PM"
"modeling_eomt.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\eomt\__pycache__","73020","2025-08-27 8:21:38 PM"
"modeling_ernie.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\ernie","76442","2025-08-27 8:21:24 PM"
"modeling_ernie.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\ernie\__pycache__","82163","2025-08-27 8:21:38 PM"
"modeling_ernie4_5.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\ernie4_5","20405","2025-08-27 8:21:24 PM"
"modeling_ernie4_5.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\ernie4_5\__pycache__","27235","2025-08-27 8:21:38 PM"
"modeling_ernie4_5_moe.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\ernie4_5_moe","33394","2025-08-27 8:21:24 PM"
"modeling_ernie4_5_moe.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\ernie4_5_moe\__pycache__","41411","2025-08-27 8:21:38 PM"
"modeling_esm.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\esm","52926","2025-08-27 8:21:24 PM"
"modeling_esmfold.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\esm","86050","2025-08-27 8:21:24 PM"
"modeling_tf_esm.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\esm","68985","2025-08-27 8:21:24 PM"
"tensor_utils.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\esm\openfold_utils","4763","2025-08-27 8:21:24 PM"
"tensor_utils.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\esm\openfold_utils\__pycache__","9233","2025-08-27 8:21:38 PM"
"modeling_esm.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\esm\__pycache__","61480","2025-08-27 8:21:38 PM"
"modeling_esmfold.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\esm\__pycache__","120683","2025-08-27 8:21:38 PM"
"modeling_tf_esm.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\esm\__pycache__","81147","2025-08-27 8:21:38 PM"
"modeling_evolla.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\evolla","76447","2025-08-27 8:21:24 PM"
"modeling_evolla.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\evolla\__pycache__","91532","2025-08-27 8:21:38 PM"
"modeling_exaone4.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\exaone4","23677","2025-08-27 8:21:24 PM"
"modeling_exaone4.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\exaone4\__pycache__","30383","2025-08-27 8:21:38 PM"
"modeling_falcon.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\falcon","64352","2025-08-27 8:21:24 PM"
"modeling_falcon.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\falcon\__pycache__","64675","2025-08-27 8:21:39 PM"
"modeling_falcon_h1.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\falcon_h1","74345","2025-08-27 8:21:24 PM"
"modeling_falcon_h1.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\falcon_h1\__pycache__","82784","2025-08-27 8:21:39 PM"
"modeling_falcon_mamba.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\falcon_mamba","41956","2025-08-27 8:21:24 PM"
"modeling_falcon_mamba.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\falcon_mamba\__pycache__","46986","2025-08-27 8:21:39 PM"
"modeling_fastspeech2_conformer.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\fastspeech2_conformer","68521","2025-08-27 8:21:24 PM"
"modeling_fastspeech2_conformer.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\fastspeech2_conformer\__pycache__","84252","2025-08-27 8:21:39 PM"
"modeling_flaubert.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\flaubert","81204","2025-08-27 8:21:24 PM"
"modeling_tf_flaubert.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\flaubert","57170","2025-08-27 8:21:24 PM"
"modeling_flaubert.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\flaubert\__pycache__","90046","2025-08-27 8:21:39 PM"
"modeling_tf_flaubert.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\flaubert\__pycache__","65361","2025-08-27 8:21:39 PM"
"modeling_flava.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\flava","94780","2025-08-27 8:21:24 PM"
"modeling_flava.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\flava\__pycache__","108775","2025-08-27 8:21:39 PM"
"modeling_fnet.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\fnet","44223","2025-08-27 8:21:24 PM"
"modeling_fnet.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\fnet\__pycache__","56710","2025-08-27 8:21:39 PM"
"modeling_focalnet.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\focalnet","38624","2025-08-27 8:21:24 PM"
"modeling_focalnet.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\focalnet\__pycache__","49307","2025-08-27 8:21:39 PM"
"modeling_fsmt.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\fsmt","53210","2025-08-27 8:21:24 PM"
"modeling_fsmt.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\fsmt\__pycache__","56521","2025-08-27 8:21:39 PM"
"modeling_funnel.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\funnel","61585","2025-08-27 8:21:24 PM"
"modeling_tf_funnel.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\funnel","80339","2025-08-27 8:21:24 PM"
"modeling_funnel.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\funnel\__pycache__","75372","2025-08-27 8:21:39 PM"
"modeling_tf_funnel.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\funnel\__pycache__","98331","2025-08-27 8:21:39 PM"
"modeling_fuyu.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\fuyu","18116","2025-08-27 8:21:24 PM"
"modeling_fuyu.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\fuyu\__pycache__","20307","2025-08-27 8:21:39 PM"
"modeling_flax_gemma.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gemma","32439","2025-08-27 8:21:24 PM"
"modeling_gemma.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gemma","20953","2025-08-27 8:21:24 PM"
"modeling_flax_gemma.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gemma\__pycache__","38098","2025-08-27 8:21:39 PM"
"modeling_gemma.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gemma\__pycache__","27570","2025-08-27 8:21:39 PM"
"modeling_gemma2.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gemma2","25411","2025-08-27 8:21:24 PM"
"modeling_gemma2.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gemma2\__pycache__","31103","2025-08-27 8:21:40 PM"
"modeling_gemma3.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gemma3","57527","2025-08-27 8:21:24 PM"
"modeling_gemma3.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gemma3\__pycache__","66419","2025-08-27 8:21:40 PM"
"modeling_gemma3n.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gemma3n","112936","2025-08-27 8:21:24 PM"
"modeling_gemma3n.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gemma3n\__pycache__","126594","2025-08-27 8:21:40 PM"
"modeling_git.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\git","62452","2025-08-27 8:21:24 PM"
"modeling_git.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\git\__pycache__","72661","2025-08-27 8:21:40 PM"
"modeling_glm.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\glm","21206","2025-08-27 8:21:24 PM"
"modeling_glm.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\glm\__pycache__","28121","2025-08-27 8:21:40 PM"
"modeling_glm4.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\glm4","22082","2025-08-27 8:21:24 PM"
"modeling_glm4.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\glm4\__pycache__","29141","2025-08-27 8:21:40 PM"
"modeling_glm4v.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\glm4v","79099","2025-08-27 8:21:24 PM"
"modeling_glm4v.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\glm4v\__pycache__","98416","2025-08-27 8:21:40 PM"
"modeling_glm4_moe.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\glm4_moe","26751","2025-08-27 8:21:24 PM"
"modeling_glm4_moe.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\glm4_moe\__pycache__","36359","2025-08-27 8:21:40 PM"
"modeling_glpn.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\glpn","29086","2025-08-27 8:21:24 PM"
"modeling_glpn.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\glpn\__pycache__","38809","2025-08-27 8:21:40 PM"
"modeling_got_ocr2.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\got_ocr2","36667","2025-08-27 8:21:24 PM"
"modeling_got_ocr2.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\got_ocr2\__pycache__","47555","2025-08-27 8:21:40 PM"
"configuration_gpt2.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gpt2","12059","2025-08-27 8:21:24 PM"
"modeling_flax_gpt2.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gpt2","32109","2025-08-27 8:21:24 PM"
"modeling_gpt2.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gpt2","74593","2025-08-27 8:21:24 PM"
"modeling_tf_gpt2.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gpt2","56440","2025-08-27 8:21:24 PM"
"tokenization_gpt2.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gpt2","13154","2025-08-27 8:21:24 PM"
"tokenization_gpt2_fast.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gpt2","5274","2025-08-27 8:21:24 PM"
"tokenization_gpt2_tf.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gpt2","4071","2025-08-27 8:21:24 PM"
"configuration_gpt2.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gpt2\__pycache__","13095","2025-08-27 8:21:40 PM"
"modeling_flax_gpt2.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gpt2\__pycache__","36476","2025-08-27 8:21:40 PM"
"modeling_gpt2.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gpt2\__pycache__","81939","2025-08-27 8:21:40 PM"
"modeling_tf_gpt2.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gpt2\__pycache__","61621","2025-08-27 8:21:40 PM"
"tokenization_gpt2.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gpt2\__pycache__","19411","2025-08-27 8:21:40 PM"
"tokenization_gpt2_fast.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gpt2\__pycache__","5851","2025-08-27 8:21:41 PM"
"tokenization_gpt2_tf.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gpt2\__pycache__","5919","2025-08-27 8:21:41 PM"
"configuration_gptj.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gptj","8860","2025-08-27 8:21:24 PM"
"modeling_flax_gptj.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gptj","28620","2025-08-27 8:21:24 PM"
"modeling_gptj.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\transformers\models\gptj","54281","2025-08-27 8:21:24 PM"
